,park_name,reception_time,reference_time,sunrise_time,sunset_time,clouds,rain_1h,snow_1h,wind_speed,wind_deg,humidity,press,temp,temp_feels,temp_max,temp_min,status,detailed_status
726,Prospect Park,1586554203,1586554203,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.54,26.55,46.4,39.99,Clouds,overcast clouds
727,Prospect Park,1586554502,1586554502,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.5,26.51,46.4,39.99,Clouds,overcast clouds
728,Prospect Park,1586554802,1586554203,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.54,26.55,46.4,39.99,Clouds,overcast clouds
729,Prospect Park,1586555103,1586555102,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.41,26.4,46.4,39.99,Clouds,overcast clouds
730,Prospect Park,1586555402,1586555402,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.39,26.38,46.4,39.99,Clouds,overcast clouds
731,Prospect Park,1586555702,1586555402,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.39,26.38,46.4,39.99,Clouds,overcast clouds
732,Prospect Park,1586556003,1586556002,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.41,26.4,46.4,39.99,Clouds,overcast clouds
733,Prospect Park,1586556302,1586556301,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.32,26.29,46.4,39.99,Clouds,overcast clouds
734,Prospect Park,1586556603,1586556301,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.32,26.29,46.4,39.99,Clouds,overcast clouds
735,Prospect Park,1586556903,1586556902,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.3,26.28,46.4,39.99,Clouds,overcast clouds
736,Prospect Park,1586557202,1586556902,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.3,26.28,46.4,39.99,Clouds,overcast clouds
737,Prospect Park,1586557502,1586556902,1586514236,1586561382,90,0.0,0,10.13,304,52,1005,43.3,26.28,46.4,39.99,Clouds,overcast clouds
738,Prospect Park,1586557802,1586557801,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.14,26.73,46.0,39.99,Clouds,few clouds
739,Prospect Park,1586558102,1586557801,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.14,26.73,46.0,39.99,Clouds,few clouds
740,Prospect Park,1586558402,1586557801,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.14,26.73,46.0,39.99,Clouds,few clouds
741,Prospect Park,1586558702,1586558702,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.05,26.62,46.0,39.99,Clouds,few clouds
742,Prospect Park,1586559002,1586559002,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.05,26.62,45.0,39.99,Clouds,few clouds
743,Prospect Park,1586559302,1586559002,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.05,26.62,45.0,39.99,Clouds,few clouds
744,Prospect Park,1586559604,1586559002,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.05,26.62,45.0,39.99,Clouds,few clouds
745,Prospect Park,1586559902,1586559902,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.0,26.56,45.0,39.99,Clouds,few clouds
746,Prospect Park,1586560202,1586559902,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.0,26.56,45.0,39.99,Clouds,few clouds
747,Prospect Park,1586560502,1586560502,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.02,26.58,45.0,39.99,Clouds,few clouds
748,Prospect Park,1586560802,1586560502,1586514236,1586561382,20,0.0,0,10.13,304,63,1006,43.02,26.58,45.0,39.99,Clouds,few clouds
749,Prospect Park,1586561102,1586561101,1586514236,1586561382,75,0.0,0,10.13,304,52,1007,42.93,25.86,45.0,39.99,Clouds,broken clouds
750,Prospect Park,1586561402,1586561401,1586514236,1586561382,75,0.0,0,10.13,304,52,1007,42.91,25.84,45.0,39.99,Clouds,broken clouds
751,Prospect Park,1586561702,1586561401,1586514236,1586561382,75,0.0,0,10.13,304,52,1007,42.91,25.84,45.0,39.99,Clouds,broken clouds
752,Prospect Park,1586562003,1586562002,1586514236,1586561382,75,0.0,0,10.13,304,52,1007,42.84,25.75,45.0,39.99,Clouds,broken clouds
753,Prospect Park,1586562302,1586562002,1586514236,1586561382,75,0.0,0,10.13,304,52,1007,42.84,25.75,45.0,39.99,Clouds,broken clouds
754,Prospect Park,1586562602,1586562602,1586514236,1586561382,75,0.0,0,10.13,304,52,1007,42.64,25.54,45.0,39.0,Clouds,broken clouds
755,Prospect Park,1586562902,1586562002,1586514236,1586561382,75,0.0,0,10.13,304,52,1007,42.84,25.75,45.0,39.99,Clouds,broken clouds
756,Prospect Park,1586563202,1586562602,1586514236,1586561382,75,0.0,0,10.13,304,52,1007,42.64,25.54,45.0,39.0,Clouds,broken clouds
757,Prospect Park,1586563502,1586563501,1586600542,1586647844,75,0.0,0,10.13,304,52,1007,42.55,25.45,45.0,39.0,Clouds,broken clouds
758,Prospect Park,1586563802,1586563501,1586600542,1586647844,75,0.0,0,10.13,304,52,1007,42.55,25.45,45.0,39.0,Clouds,broken clouds
759,Prospect Park,1586564103,1586564102,1586600542,1586647844,75,0.0,0,10.13,304,52,1007,42.51,25.39,45.0,39.0,Clouds,broken clouds
760,Prospect Park,1586564402,1586564402,1586600542,1586647844,75,0.0,0,10.13,304,52,1007,42.4,25.29,45.0,39.0,Clouds,broken clouds
761,Prospect Park,1586564702,1586564702,1586600542,1586647844,75,0.0,0,10.13,304,52,1007,42.39,25.27,45.0,39.0,Clouds,broken clouds
762,Prospect Park,1586565002,1586565002,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,42.37,26.2,45.0,39.0,Clear,clear sky
763,Prospect Park,1586565302,1586565002,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,42.37,26.2,45.0,39.0,Clear,clear sky
764,Prospect Park,1586565602,1586565002,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,42.37,26.2,45.0,39.0,Clear,clear sky
765,Prospect Park,1586565902,1586565901,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,42.24,26.08,45.0,39.0,Clear,clear sky
766,Prospect Park,1586566202,1586565901,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,42.24,26.08,45.0,39.0,Clear,clear sky
767,Prospect Park,1586566503,1586565901,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,42.24,26.08,45.0,39.0,Clear,clear sky
768,Prospect Park,1586566803,1586566803,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,42.1,25.92,44.6,39.0,Clear,clear sky
769,Prospect Park,1586567102,1586566803,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,42.1,25.92,44.6,39.0,Clear,clear sky
770,Prospect Park,1586567402,1586566803,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,42.1,25.92,44.6,39.0,Clear,clear sky
771,Prospect Park,1586567702,1586567702,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,41.92,25.72,44.6,39.0,Clear,clear sky
772,Prospect Park,1586568002,1586568002,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,41.7,25.48,44.6,37.99,Clear,clear sky
773,Prospect Park,1586568302,1586568301,1586600542,1586647844,1,0.0,0,9.19,303,48,1008,41.65,25.41,44.6,37.99,Clear,clear sky
774,Prospect Park,1586568602,1586568601,1586600542,1586647844,20,0.0,0,2.1,270,48,1008,41.56,34.25,44.6,37.99,Clouds,few clouds
775,Prospect Park,1586568902,1586568601,1586600542,1586647844,20,0.0,0,2.1,270,48,1008,41.56,34.25,44.6,37.99,Clouds,few clouds
776,Prospect Park,1586569202,1586568601,1586600542,1586647844,20,0.0,0,2.1,270,48,1008,41.56,34.25,44.6,37.99,Clouds,few clouds
777,Prospect Park,1586569502,1586569502,1586600542,1586647844,20,0.0,0,2.1,270,48,1008,41.4,34.07,44.6,37.99,Clouds,few clouds
778,Prospect Park,1586569802,1586569802,1586600542,1586647844,20,0.0,0,4.1,290,45,1008,41.22,31.19,44.01,37.99,Clouds,few clouds
779,Prospect Park,1586570102,1586569802,1586600542,1586647844,20,0.0,0,4.1,290,45,1008,41.22,31.19,44.01,37.99,Clouds,few clouds
780,Prospect Park,1586570407,1586569802,1586600542,1586647844,20,0.0,0,4.1,290,45,1008,41.22,31.19,44.01,37.99,Clouds,few clouds
781,Prospect Park,1586570702,1586570702,1586600542,1586647844,20,0.0,0,4.1,290,45,1008,41.0,30.96,44.01,37.0,Clouds,few clouds
782,Prospect Park,1586571003,1586571002,1586600542,1586647844,1,0.0,0,5.1,270,41,1009,40.96,29.46,44.01,37.0,Clear,clear sky
783,Prospect Park,1586571302,1586571002,1586600542,1586647844,1,0.0,0,5.1,270,41,1009,40.96,29.46,44.01,37.0,Clear,clear sky
784,Prospect Park,1586571602,1586571602,1586600542,1586647844,1,0.0,0,5.1,270,41,1009,40.82,29.3,44.01,37.0,Clear,clear sky
785,Prospect Park,1586571903,1586571902,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.82,24.71,44.01,37.0,Clear,clear sky
786,Prospect Park,1586572203,1586571902,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.82,24.71,44.01,37.0,Clear,clear sky
787,Prospect Park,1586572502,1586571902,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.82,24.71,44.01,37.0,Clear,clear sky
788,Prospect Park,1586572802,1586572802,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.59,24.46,43.0,37.99,Clear,clear sky
789,Prospect Park,1586573102,1586573102,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.55,24.42,43.0,37.99,Clear,clear sky
790,Prospect Park,1586573402,1586573102,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.55,24.42,43.0,37.99,Clear,clear sky
791,Prospect Park,1586573702,1586573701,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.33,24.17,43.0,36.0,Clear,clear sky
792,Prospect Park,1586574005,1586574004,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.37,24.22,43.0,37.0,Clear,clear sky
793,Prospect Park,1586574303,1586574004,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.37,24.22,43.0,37.0,Clear,clear sky
794,Prospect Park,1586574602,1586574004,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.37,24.22,43.0,37.0,Clear,clear sky
795,Prospect Park,1586574902,1586574902,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.08,23.9,43.0,36.0,Clear,clear sky
796,Prospect Park,1586575202,1586575201,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.01,23.83,43.0,36.0,Clear,clear sky
797,Prospect Park,1586575502,1586575201,1586600542,1586647844,1,0.0,0,9.19,303,52,1009,40.01,23.83,43.0,36.0,Clear,clear sky
798,Prospect Park,1586578502,1586578501,1586600542,1586647844,1,0.0,0,5.7,280,44,1010,39.02,26.74,42.01,35.01,Clear,clear sky
799,Prospect Park,1586578802,1586578501,1586600542,1586647844,1,0.0,0,5.7,280,44,1010,39.02,26.74,42.01,35.01,Clear,clear sky
800,Prospect Park,1586579103,1586579102,1586600542,1586647844,1,0.0,0,5.7,280,44,1010,38.84,26.55,42.01,35.01,Clear,clear sky
801,Prospect Park,1586579403,1586579102,1586600542,1586647844,1,0.0,0,5.7,280,44,1010,38.84,26.55,42.01,35.01,Clear,clear sky
802,Prospect Park,1586579703,1586579102,1586600542,1586647844,1,0.0,0,5.7,280,44,1010,38.84,26.55,42.01,35.01,Clear,clear sky
803,Prospect Park,1586580002,1586580002,1586600542,1586647844,1,0.0,0,5.7,280,44,1010,38.53,26.22,42.01,34.0,Clear,clear sky
804,Prospect Park,1586580302,1586580002,1586600542,1586647844,1,0.0,0,5.7,280,44,1010,38.53,26.22,42.01,34.0,Clear,clear sky
805,Prospect Park,1586580602,1586580002,1586600542,1586647844,1,0.0,0,5.7,280,44,1010,38.53,26.22,42.01,34.0,Clear,clear sky
806,Prospect Park,1586580902,1586580002,1586600542,1586647844,1,0.0,0,5.7,280,44,1010,38.53,26.22,42.01,34.0,Clear,clear sky
807,Prospect Park,1586581205,1586581204,1586600542,1586647844,1,0.0,0,4.1,290,41,1009,38.25,27.79,41.0,34.0,Clear,clear sky
808,Prospect Park,1586581502,1586581204,1586600542,1586647844,1,0.0,0,4.1,290,41,1009,38.25,27.79,41.0,34.0,Clear,clear sky
809,Prospect Park,1586581802,1586581204,1586600542,1586647844,1,0.0,0,4.1,290,41,1009,38.25,27.79,41.0,34.0,Clear,clear sky
810,Prospect Park,1586582102,1586582101,1586600542,1586647844,1,0.0,0,5.1,280,44,1010,38.1,26.51,41.0,34.0,Clear,clear sky
811,Prospect Park,1586582402,1586582401,1586600542,1586647844,1,0.0,0,5.1,280,44,1010,38.01,26.42,41.0,34.0,Clear,clear sky
812,Prospect Park,1586590502,1586590502,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,37.98,29.08,41.0,34.0,Clear,clear sky
813,Prospect Park,1586590802,1586590502,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,37.98,29.08,41.0,34.0,Clear,clear sky
814,Prospect Park,1586591103,1586590502,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,37.98,29.08,41.0,34.0,Clear,clear sky
815,Prospect Park,1586591403,1586591402,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,38.59,29.75,41.0,35.01,Clear,clear sky
816,Prospect Park,1586591702,1586591702,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,38.7,29.86,42.01,35.01,Clear,clear sky
817,Prospect Park,1586592005,1586591702,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,38.7,29.86,42.01,35.01,Clear,clear sky
818,Prospect Park,1586592302,1586592302,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,39.27,30.49,42.01,35.6,Clear,clear sky
819,Prospect Park,1586592602,1586592302,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,39.27,30.49,42.01,35.6,Clear,clear sky
820,Prospect Park,1586592902,1586592901,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,39.56,30.81,42.01,36.0,Clear,clear sky
821,Prospect Park,1586593202,1586593197,1586600542,1586647844,1,0.0,0,3.1,260,48,1013,39.85,31.12,42.01,37.0,Clear,clear sky
822,Prospect Park,1586593503,1586593502,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,40.06,28.98,43.0,37.0,Clear,clear sky
823,Prospect Park,1586593803,1586593802,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,40.19,29.12,43.0,37.0,Clear,clear sky
824,Prospect Park,1586594102,1586593802,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,40.19,29.12,43.0,37.0,Clear,clear sky
825,Prospect Park,1586594402,1586593802,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,40.19,29.12,43.0,37.0,Clear,clear sky
826,Prospect Park,1586594702,1586594701,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,40.57,29.53,43.0,37.4,Clear,clear sky
827,Prospect Park,1586595002,1586594701,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,40.57,29.53,43.0,37.4,Clear,clear sky
828,Prospect Park,1586595303,1586595302,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,40.98,30.0,44.01,37.99,Clear,clear sky
829,Prospect Park,1586595605,1586595604,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,41.13,30.15,44.01,37.99,Clear,clear sky
830,Prospect Park,1586595902,1586595604,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,41.13,30.15,44.01,37.99,Clear,clear sky
831,Prospect Park,1586596202,1586596202,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,41.7,30.79,44.01,39.0,Clear,clear sky
832,Prospect Park,1586596502,1586596202,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,41.7,30.79,44.01,39.0,Clear,clear sky
833,Prospect Park,1586596802,1586596801,1586600542,1586647844,1,0.0,0,5.1,260,51,1014,42.08,31.21,45.0,39.0,Clear,clear sky
834,Prospect Park,1586611803,1586611802,1586600542,1586647844,20,0.0,0,7.7,270,24,1013,50.58,35.46,53.01,48.0,Clouds,few clouds
835,Prospect Park,1586612102,1586611802,1586600542,1586647844,20,0.0,0,7.7,270,24,1013,50.58,35.46,53.01,48.0,Clouds,few clouds
836,Prospect Park,1586615702,1586615702,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.0,41.99,54.0,48.99,Clouds,few clouds
837,Prospect Park,1586616002,1586616001,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.05,42.04,54.0,48.99,Clouds,few clouds
838,Prospect Park,1586616302,1586615702,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.0,41.99,54.0,48.99,Clouds,few clouds
839,Prospect Park,1586616603,1586616602,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.36,42.37,55.0,50.0,Clouds,few clouds
840,Prospect Park,1586616902,1586616745,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.38,42.4,55.0,50.0,Clouds,few clouds
841,Prospect Park,1586617203,1586616985,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.57,42.6,55.0,50.0,Clouds,few clouds
842,Prospect Park,1586617502,1586617501,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.66,42.71,55.0,50.0,Clouds,few clouds
843,Prospect Park,1586617803,1586617802,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.66,42.71,55.0,50.0,Clouds,few clouds
844,Prospect Park,1586618102,1586617802,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.66,42.71,55.0,50.0,Clouds,few clouds
845,Prospect Park,1586618402,1586617802,1586600542,1586647844,20,0.0,0,4.1,250,30,1013,52.66,42.71,55.0,50.0,Clouds,few clouds
846,Prospect Park,1586618702,1586618701,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,52.92,40.8,55.4,50.0,Clouds,broken clouds
847,Prospect Park,1586619002,1586618701,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,52.92,40.8,55.4,50.0,Clouds,broken clouds
848,Prospect Park,1586619302,1586619301,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.26,41.18,55.4,51.01,Clouds,broken clouds
849,Prospect Park,1586619602,1586619601,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.29,41.22,55.99,51.01,Clouds,broken clouds
850,Prospect Park,1586619902,1586619601,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.29,41.22,55.99,51.01,Clouds,broken clouds
851,Prospect Park,1586620202,1586620202,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.42,41.36,55.99,51.01,Clouds,broken clouds
852,Prospect Park,1586620502,1586620202,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.42,41.36,55.99,51.01,Clouds,broken clouds
853,Prospect Park,1586620803,1586620803,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.42,41.36,55.99,51.01,Clouds,broken clouds
854,Prospect Park,1586621102,1586620803,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.42,41.36,55.99,51.01,Clouds,broken clouds
855,Prospect Park,1586621402,1586620803,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.42,41.36,55.99,51.01,Clouds,broken clouds
856,Prospect Park,1586621702,1586620803,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.42,41.36,55.99,51.01,Clouds,broken clouds
857,Prospect Park,1586622003,1586622002,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.71,41.67,55.99,51.01,Clouds,broken clouds
858,Prospect Park,1586622302,1586622302,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.67,40.37,55.99,51.01,Clouds,few clouds
859,Prospect Park,1586622603,1586622002,1586600542,1586647844,75,0.0,0,5.7,260,28,1013,53.71,41.67,55.99,51.01,Clouds,broken clouds
860,Prospect Park,1586622902,1586622902,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.76,40.46,55.99,51.01,Clouds,few clouds
861,Prospect Park,1586623202,1586622902,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.76,40.46,55.99,51.01,Clouds,few clouds
862,Prospect Park,1586623502,1586622902,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.76,40.46,55.99,51.01,Clouds,few clouds
863,Prospect Park,1586623803,1586623802,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.82,40.51,55.99,51.01,Clouds,few clouds
864,Prospect Park,1586624102,1586623802,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.82,40.51,55.99,51.01,Clouds,few clouds
865,Prospect Park,1586624406,1586624106,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.82,40.51,55.99,51.01,Clouds,few clouds
866,Prospect Park,1586624702,1586624702,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.87,40.59,55.99,51.01,Clouds,few clouds
867,Prospect Park,1586625002,1586624702,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.87,40.59,55.99,51.01,Clouds,few clouds
868,Prospect Park,1586625302,1586624702,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.87,40.59,55.99,51.01,Clouds,few clouds
869,Prospect Park,1586625602,1586625601,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.91,40.62,55.99,51.01,Clouds,few clouds
870,Prospect Park,1586625903,1586625601,1586600542,1586647844,20,0.0,0,6.7,260,28,1012,53.91,40.62,55.99,51.01,Clouds,few clouds
871,Prospect Park,1586626203,1586626202,1586600542,1586647844,20,0.0,0,5.1,270,24,1013,53.85,42.24,55.99,51.01,Clouds,few clouds
872,Prospect Park,1586626502,1586626202,1586600542,1586647844,20,0.0,0,5.1,270,24,1013,53.85,42.24,55.99,51.01,Clouds,few clouds
873,Prospect Park,1586626803,1586626802,1586600542,1586647844,20,0.0,0,5.1,270,24,1013,53.92,42.31,55.99,51.01,Clouds,few clouds
874,Prospect Park,1586627102,1586627102,1586600542,1586647844,20,0.0,0,5.1,270,24,1013,53.92,42.31,55.99,51.01,Clouds,few clouds
875,Prospect Park,1586627402,1586626802,1586600542,1586647844,20,0.0,0,5.1,270,24,1013,53.92,42.31,55.99,51.01,Clouds,few clouds
876,Prospect Park,1586627702,1586627701,1586600542,1586647844,20,0.0,0,5.1,270,24,1013,53.92,42.31,55.99,51.01,Clouds,few clouds
877,Prospect Park,1586628004,1586628003,1586600542,1586647844,40,0.0,0,8.7,290,24,1013,53.91,37.76,55.99,51.01,Clouds,scattered clouds
878,Prospect Park,1586628302,1586628301,1586600542,1586647844,40,0.0,0,8.7,290,24,1013,53.87,37.72,55.99,51.01,Clouds,scattered clouds
879,Prospect Park,1586628602,1586628301,1586600542,1586647844,40,0.0,0,8.7,290,24,1013,53.87,37.72,55.99,51.01,Clouds,scattered clouds
880,Prospect Park,1586628902,1586628902,1586600542,1586647844,20,0.0,0,4.6,270,23,1014,53.8,42.73,55.99,51.01,Clouds,few clouds
881,Prospect Park,1586629202,1586629202,1586600542,1586647844,20,0.0,0,4.6,270,23,1014,53.74,42.67,55.99,51.01,Clouds,few clouds
882,Prospect Park,1586629502,1586629501,1586600542,1586647844,20,0.0,0,4.6,270,23,1014,53.51,42.42,55.99,50.0,Clouds,few clouds
883,Prospect Park,1586629802,1586629501,1586600542,1586647844,20,0.0,0,4.6,270,23,1014,53.51,42.42,55.99,50.0,Clouds,few clouds
884,Prospect Park,1586630102,1586629501,1586600542,1586647844,20,0.0,0,4.6,270,23,1014,53.51,42.42,55.99,50.0,Clouds,few clouds
885,Prospect Park,1586630403,1586630402,1586600542,1586647844,20,0.0,0,4.6,270,23,1014,53.37,42.26,55.99,50.0,Clouds,few clouds
886,Prospect Park,1586630702,1586630702,1586600542,1586647844,20,0.0,0,4.6,270,23,1014,53.29,42.19,55.99,50.0,Clouds,few clouds
887,Prospect Park,1586631002,1586630402,1586600542,1586647844,20,0.0,0,4.6,270,23,1014,53.37,42.26,55.99,50.0,Clouds,few clouds
888,Prospect Park,1586631302,1586631301,1586600542,1586647844,20,0.0,0,4.6,270,23,1014,53.08,41.95,55.4,50.0,Clouds,few clouds
889,Prospect Park,1586631602,1586631602,1586600542,1586647844,20,0.0,0,8.7,250,23,1013,53.01,36.72,55.4,50.0,Clouds,few clouds
890,Prospect Park,1586631902,1586631902,1586600542,1586647844,20,0.0,0,8.7,250,23,1013,52.57,36.25,55.4,48.99,Clouds,few clouds
891,Prospect Park,1586632202,1586631902,1586600542,1586647844,20,0.0,0,8.7,250,23,1013,52.57,36.25,55.4,48.99,Clouds,few clouds
892,Prospect Park,1586632503,1586631902,1586600542,1586647844,20,0.0,0,8.7,250,23,1013,52.57,36.25,55.4,48.99,Clouds,few clouds
893,Prospect Park,1586632802,1586632802,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,52.2,41.18,55.4,48.99,Clear,clear sky
894,Prospect Park,1586633102,1586632802,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,52.2,41.18,55.4,48.99,Clear,clear sky
895,Prospect Park,1586633402,1586632802,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,52.2,41.18,55.4,48.99,Clear,clear sky
896,Prospect Park,1586633702,1586633701,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,51.55,40.48,54.0,48.0,Clear,clear sky
897,Prospect Park,1586634002,1586634001,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,51.49,40.42,54.0,48.0,Clear,clear sky
898,Prospect Park,1586634303,1586634001,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,51.49,40.42,54.0,48.0,Clear,clear sky
899,Prospect Park,1586634602,1586634602,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,51.04,39.94,54.0,46.99,Clear,clear sky
900,Prospect Park,1586634902,1586634602,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,51.04,39.94,54.0,46.99,Clear,clear sky
901,Prospect Park,1586635204,1586634602,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,51.04,39.94,54.0,46.99,Clear,clear sky
902,Prospect Park,1586635502,1586634602,1586600542,1586647844,1,0.0,0,4.6,280,25,1014,51.04,39.94,54.0,46.99,Clear,clear sky
903,Prospect Park,1586635802,1586635801,1586600542,1586647844,1,0.0,0,3.6,270,27,1015,50.45,40.71,54.0,46.0,Clear,clear sky
904,Prospect Park,1586636103,1586635801,1586600542,1586647844,1,0.0,0,3.6,270,27,1015,50.45,40.71,54.0,46.0,Clear,clear sky
905,Prospect Park,1586636402,1586636402,1586600542,1586647844,1,0.0,0,3.6,270,27,1015,50.13,40.37,54.0,46.0,Clear,clear sky
906,Prospect Park,1586636702,1586636702,1586600542,1586647844,1,0.0,0,3.6,280,30,1015,50.04,40.5,54.0,46.0,Clear,clear sky
907,Prospect Park,1586637003,1586636702,1586600542,1586647844,1,0.0,0,3.6,280,30,1015,50.04,40.5,54.0,46.0,Clear,clear sky
908,Prospect Park,1586637302,1586636702,1586600542,1586647844,1,0.0,0,3.6,280,30,1015,50.04,40.5,54.0,46.0,Clear,clear sky
909,Prospect Park,1586637602,1586637602,1586600542,1586647844,1,0.0,0,3.6,280,30,1015,49.51,39.92,53.6,45.0,Clear,clear sky
910,Prospect Park,1586637902,1586637602,1586600542,1586647844,1,0.0,0,3.6,280,30,1015,49.51,39.92,53.6,45.0,Clear,clear sky
911,Prospect Park,1586638202,1586637602,1586600542,1586647844,1,0.0,0,3.6,280,30,1015,49.51,39.92,53.6,45.0,Clear,clear sky
912,Prospect Park,1586638503,1586638502,1586600542,1586647844,1,0.0,0,3.6,280,30,1015,49.14,39.52,53.6,44.01,Clear,clear sky
913,Prospect Park,1586638804,1586638803,1586600542,1586647844,1,0.0,0,3.6,280,30,1015,48.92,39.29,53.6,43.0,Clear,clear sky
