time_bin,label,Unnamed: 0,current_popularity,datetime,time,temp,humidity,rain_1h,wind_speed,wind_deg,press,source,day_name,hour
2020-04-05 11:05:00,1.0,263.0,37.0,2020-04-05 11:05:00,,44.6876335113575,100.10220660204484,1.434558496195198e-18,5.941746321307982,167.63242223151147,1017.6969119171107,i,Sunday,11
2020-04-05 11:05:00,1.0,264.0,35.0,2020-04-05 11:15:00,,44.6876335113575,100.10220660204484,1.434558496195198e-18,5.941746321307982,167.63242223151147,1017.6969119171107,i,Sunday,11
2020-04-05 13:05:00,1.0,275.0,44.0,2020-04-05 13:05:00,,48.432139317253196,94.46057627423698,4.873275941135896e-17,0.6143632478181014,177.60457571418925,1018.3271070013808,i,Sunday,13
2020-04-05 13:05:00,1.0,276.0,42.0,2020-04-05 13:15:00,,48.432139317253196,94.46057627423698,4.873275941135896e-17,0.6143632478181014,177.60457571418925,1018.3271070013808,i,Sunday,13
2020-04-05 15:05:00,1.0,287.0,49.0,2020-04-05 15:06:00,,51.10010327525124,83.30738672201261,1.6554792614900091e-15,11.09660410450746,213.42315205092183,1018.474726129841,i,Sunday,15
2020-04-05 15:05:00,1.0,288.0,47.0,2020-04-05 15:16:00,,51.10010327525124,83.30738672201261,1.6554792614900091e-15,11.09660410450746,213.42315205092183,1018.474726129841,i,Sunday,15
2020-04-05 15:50:00,1.0,292.0,56.0,2020-04-05 15:56:00,2020-04-05 16:00:00,51.08,86.0,0.0,9.4,200.0,1018.3,i,Sunday,15
2020-04-05 16:50:00,0.0,298.0,55.0,2020-04-05 16:56:00,2020-04-05 17:00:00,53.06,80.0,0.0,7.6,130.0,1017.7,i,Sunday,16
2020-04-05 18:05:00,1.0,305.0,48.0,2020-04-05 18:07:00,,56.407846971690944,73.98122618755288,-3.2777653255537043e-13,8.173405569043352,176.422060241765,1017.0665627779242,i,Sunday,18
2020-04-05 18:05:00,1.0,306.0,44.0,2020-04-05 18:17:00,,56.407846971690944,73.98122618755288,-3.2777653255537043e-13,8.173405569043352,176.422060241765,1017.0665627779242,i,Sunday,18
2020-04-05 19:35:00,0.0,314.0,24.0,2020-04-05 19:37:00,,56.55063764091204,73.62644151035559,5.31787186662191e-12,15.322574616173592,134.70958162435002,1016.0236466741003,i,Sunday,19
2020-04-05 19:35:00,0.0,315.0,22.0,2020-04-05 19:47:00,,56.55063764091204,73.62644151035559,5.31787186662191e-12,15.322574616173592,134.70958162435002,1016.0236466741003,i,Sunday,19
2020-04-06 08:05:00,0.0,336.0,16.0,2020-04-06 08:07:00,,49.17152398002546,95.02572619142548,0.009462949938358806,12.5670309057726,-19.40524732670517,1015.2635689853411,i,Monday,8
2020-04-06 08:05:00,0.0,337.0,15.0,2020-04-06 08:17:00,,49.17152398002546,95.02572619142548,0.009462949938358806,12.5670309057726,-19.40524732670517,1015.2635689853411,i,Monday,8
2020-04-06 10:50:00,0.0,353.0,21.0,2020-04-06 10:58:00,2020-04-06 11:00:00,48.92,86.0,0.0,13.0,350.0,1017.1,i,Monday,10
2020-04-06 12:50:00,1.0,365.0,31.0,2020-04-06 12:58:00,2020-04-06 13:00:00,50.0,68.0,0.0,20.5,360.0,1018.2,i,Monday,12
2020-04-06 13:50:00,1.0,371.0,36.0,2020-04-06 13:58:00,2020-04-06 14:00:00,53.96,57.0,0.0,13.0,360.0,1018.1,i,Monday,13
