time_bin,label,source,current_popularity,temp,humidity,wind_deg,press,rain_1h,wind_speed
2020-03-26 17:05:00,,mis/imp,,50.077763931978204,56.77353534602018,224.1889227670813,1016.5915010784897,-8.756713053744163e-14,20.629197764944934
2020-03-26 17:20:00,1.0,mis/imp,,50.24194198912154,56.917798442022566,208.25312086337487,1016.2386305636808,-2.2088000870655438e-13,19.992391802994675
2020-03-26 17:35:00,1.0,obs,,50.5551490517041,56.60316231701365,195.69075852798105,1015.866444767032,-2.4375288252238987e-13,19.08438993954708
2020-03-26 17:50:00,1.0,mis/imp,,51.08,56.0,190.0,1015.5,0.0,18.4
2020-03-26 18:05:00,1.0,mis/imp,,51.816494834009255,55.10831149098162,191.18084527943176,1015.1392962625853,5.103786388606153e-13,17.939221984353455
2020-03-26 18:20:00,,mis/imp,,52.76463355373184,53.92809678995852,199.2332943662764,1014.7843335547876,1.287383034059456e-12,17.702055892607422
2020-03-26 18:35:00,,mis/imp,,53.590455496588504,53.03383369395615,207.66909626998276,1014.4622040695959,1.420695912228569e-12,17.813861854557683
2020-03-26 18:50:00,,mis/imp,,53.96,53.0,210.0,1014.2,0.0,18.4
2020-03-26 19:05:00,,mis/imp,,53.873267063966324,53.826595708090096,206.2260055563281,1013.9977213459996,-2.9747047026262497e-12,19.46047032893437
2020-03-26 19:20:00,1.0,mis/imp,,53.33025668848745,55.51362081822639,196.34711293896703,1013.8553681075948,-7.503418195650179e-12,20.995272841360798
2020-03-26 19:35:00,1.0,obs,,52.60711796876486,57.443835519249504,185.79466385212245,1013.7603308153923,-8.280422590849022e-12,22.657438933106825
2020-03-26 19:50:00,1.0,mis/imp,,51.98,59.0,180.0,1013.7,0.0,24.1
2020-03-26 20:05:00,1.0,mis/imp,,51.44890278219289,60.18211426047789,178.96312138259967,1013.6743756614177,1.7337849576896885e-11,25.322956042040342
2020-03-26 20:20:00,,mis/imp,,51.0138263153435,60.990178300683134,182.68402799992143,1013.6834577996452,4.373312613984163e-11,26.32630705922783
2020-03-26 20:35:00,,mis/imp,,50.56683669082236,61.803153190546816,187.5629206172825,1013.7008110380499,4.8261839632865565e-11,27.116504546801405
2020-03-26 20:50:00,,mis/imp,,50.0,63.0,190.0,1013.7,0.0,27.7
2020-03-27 07:05:00,,mis/imp,,47.279711664414435,90.09155342119594,221.88514449740842,1009.3497782475874,0.004286751042645056,19.57159889189516
2020-03-27 07:20:00,,mis/imp,,47.66328159802895,90.78189874187672,221.69386424588055,1009.080545123878,0.004216802408919195,17.14005777767388
2020-03-27 07:35:00,,mis/imp,,47.95521073262898,91.83129469161915,220.65565187141243,1008.7960394382296,0.004006956507741611,14.513487774615664
2020-03-27 07:50:00,,mis/imp,,48.02,93.0,220.0,1008.6,0.003937007874015749,13.0
2020-03-27 08:05:00,,mis/imp,,47.85764940014197,94.28801466701927,219.72690863164328,1008.4924268091889,0.004006956507741611,12.599594453826885
2020-03-27 08:20:00,,mis/imp,,47.46815893305493,95.69533869267704,219.83637776634228,1008.4733198657968,0.004216802408919195,13.31227113609632
2020-03-27 08:35:00,,mis/imp,,47.08458899944042,96.75499337199624,220.0276580178701,1008.4925529895062,0.004286751042645057,14.318812250317595
2020-03-27 08:50:00,,mis/imp,,46.94,97.0,220.0,1008.5,0.003937007874015749,14.8
2020-03-27 09:05:00,,mis/imp,,47.034391934733655,96.43035857668828,219.75340371273185,1008.4956608972786,0.003167572903031273,14.75583438514354
2020-03-27 09:20:00,,mis/imp,,47.36776480364141,95.04606910206108,219.28786915606582,1008.4795356813418,0.001978446129691628,14.186315405748207
2020-03-27 09:35:00,,mis/imp,,47.75725527072846,93.63874507640331,219.1784000213668,1008.473642624734,0.0007843482600101058,13.473638723478773
2020-03-27 09:50:00,,mis/imp,,48.02,93.0,220.0,1008.5,0.0,13.0
2020-03-27 10:05:00,,mis/imp,,48.15599899145602,93.12983387285108,221.7526690919653,1008.5586078071395,-0.00037459865033869015,12.765399235311884
2020-03-27 10:20:00,,mis/imp,,48.16525224509654,94.02824669495656,224.4364072972629,1008.6494660461533,-0.0003394476910059646,12.769836429414434
2020-03-27 10:35:00,,mis/imp,,48.10187937618878,95.1625361695838,227.40194185392886,1008.74059126209,-0.0001345728861702567,12.889355408809767
2020-03-27 10:50:00,,mis/imp,,48.02,96.0,230.0,1008.8,0.0,13.0
2020-03-27 11:05:00,,mis/imp,,47.91961411653017,96.54063818620527,232.230581735476,1008.8276922598833,6.427096750480566e-05,13.101770202985131
2020-03-27 11:20:00,,mis/imp,,47.8007217257793,96.78445072819949,234.093687060357,1008.8236680417397,5.824001634416018e-05,13.194666017765165
2020-03-27 11:35:00,,mis/imp,,47.791468472138774,96.636037906094,236.40994885505955,1008.8328098027264,2.308905701143463e-05,13.190228823662615
2020-03-27 11:50:00,,mis/imp,,48.02,96.0,240.0,1008.9,0.0,13.0
2020-03-27 12:05:00,,mis/imp,,48.486316309362934,94.8763370099175,244.86384049517847,1009.0252386335608,-1.1027154690143688e-05,12.623979546777313
2020-03-27 12:20:00,,mis/imp,,49.19041740022763,93.26504893584652,251.0014703405949,1009.2085257034088,-9.992407058996443e-06,12.06216746399456
2020-03-27 12:35:00,,mis/imp,,50.074309790978496,91.27123639385228,256.638365015714,1009.3875499215522,-3.9614558983509766e-06,11.519271649214526
2020-03-27 12:50:00,,mis/imp,,51.08,89.0,260.0,1009.5,0.0,11.2
2020-03-27 13:05:00,,mis/imp,,52.207488027292115,86.4513397542897,261.08637529345316,1009.5458759387525,1.891960636056488e-06,11.104352516350987
2020-03-27 13:20:00,,mis/imp,,53.45677387285486,83.62525565672141,259.8974908960734,1009.5251777378087,1.714426009818486e-06,11.23232919826748
2020-03-27 13:35:00,,mis/imp,,54.732672781990175,80.48654373079238,261.25986105065687,1009.4918906679608,6.796783786712412e-07,11.794141281050234
2020-03-27 13:50:00,,mis/imp,,55.94,77.0,270.0,1009.5,0.0,13.0
2020-03-27 14:05:00,,mis/imp,,57.07875552688434,73.16562446434422,286.11790774410264,1009.5495057339264,-3.246091261952378e-07,14.849905355116777
2020-03-27 14:20:00,,mis/imp,,58.14893936264321,68.98341712382509,309.6135842829647,1009.64040786974,-2.941489999144721e-07,17.34385734640056
2020-03-27 14:35:00,,mis/imp,,59.149653517080466,64.55950122139339,333.3024686803444,1009.7611060706835,-1.1661437367647035e-07,19.990880664484067
2020-03-27 14:50:00,,mis/imp,,60.08,60.0,350.0,1009.9,0.0,22.3
2020-03-27 15:05:00,,mis/imp,,60.93997881140182,55.3049134596449,359.7061782419315,1010.0570896576896,5.5694121114938914e-08,24.27121535294837
2020-03-27 15:20:00,,mis/imp,,61.7295899512859,50.47424160032807,362.4210034061388,1010.2323750437524,5.046798966834645e-08,25.904526723329173
2020-03-27 15:35:00,,mis/imp,,62.41440611552705,46.15644894084721,361.42532686727685,1010.3914729079393,2.000786338758075e-08,27.085574732045394
2020-03-27 15:50:00,,mis/imp,,62.96,43.0,360.0,1010.5,0.0,27.7
2020-03-27 16:05:00,,mis/imp,,63.366371604704774,41.00489477778643,358.1450228043086,1010.5579563199353,-9.5556004943958e-09,27.747802527193013
2020-03-27 16:20:00,,mis/imp,,63.63352092964135,40.17113327420651,355.8603952802024,1010.5653418677448,-8.658938095606647e-09,27.22898231362441
2020-03-27 16:35:00,,mis/imp,,63.833909789757264,39.50180513352333,353.1455701159951,1010.5650564816818,-3.432806649014171e-09,26.49567094324361
2020-03-27 16:50:00,,mis/imp,,64.03999999999999,38.0,350.0,1010.6,0.0,25.9
2020-03-27 17:05:00,,mis/imp,,64.25179156036957,35.665717873636524,346.4236849322173,1010.6701724226992,1.6394818514358635e-09,25.44196948389358
2020-03-27 17:20:00,,mis/imp,,64.46928447086596,32.49895875443288,342.41662491264685,1010.7755737497793,1.4856389052934206e-09,25.121579394924346
2020-03-27 17:35:00,,mis/imp,,64.6971351459294,29.3327202580128,339.701252436753,1010.8681882019696,5.889765065042678e-10,24.740399608492947
2020-03-27 17:50:00,,mis/imp,,64.94,27.0,340.0,1010.9,0.0,24.1
2020-03-27 18:05:00,,mis/imp,,65.19787903307774,25.500797980394484,343.31286760238794,1010.87100914387,-2.812906142193817e-10,23.200380569445528
2020-03-27 18:20:00,,mis/imp,,65.47077224516272,24.835114199196234,349.6398552439167,1010.78121563358,-2.548953361538776e-10,22.041541316829534
2020-03-27 18:35:00,,mis/imp,,65.74827933466631,24.751873318399873,356.1469152634872,1010.7008143064998,-1.0105239001143469e-10,21.011931405798766
2020-03-27 18:50:00,,mis/imp,,66.02,25.0,360.0,1010.7,0.0,20.5
2020-03-27 19:05:00,,mis/imp,,66.2859342411638,25.57949424399662,361.1991094534554,1010.7787727140808,4.826183388042649e-11,20.505747099433226
2020-03-27 19:20:00,,mis/imp,,66.54608205815771,26.490356050389728,359.74424362385315,1010.9371324487421,4.373311162984476e-11,21.02917270409845
2020-03-27 19:35:00,,mis/imp,,66.76818884607276,27.156039831587982,350.9172559823243,1011.1019259590323,1.7337833564340662e-11,20.76301195671445
2020-03-27 19:50:00,,mis/imp,,66.92,27.0,330.0,1011.2,0.0,18.4
2020-03-27 20:05:00,,mis/imp,,67.00151551993943,26.022236555625803,296.99247567688,1011.231354571646,-8.280389063177216e-12,13.940136833955105
2020-03-27 20:20:00,,mis/imp,,67.01273540589105,24.222749498465376,251.89468301296446,1011.1959896739696,-7.503333625190992e-12,7.383422458579763
2020-03-27 20:35:00,,mis/imp,,66.75258758889714,23.31188769207226,208.3495488425668,1011.1626299393083,-2.974611374609269e-12,1.7349968539145384
2020-03-27 20:50:00,,mis/imp,,66.02,25.0,180.0,1011.2,0.0,0.0
2020-03-28 07:05:00,,mis/imp,,47.733112086999405,46.359861082943546,33.93298950453503,1018.9092874541327,-8.840329937806026e-09,12.983160591154034
2020-03-28 07:20:00,,mis/imp,,47.42305664649086,47.29839327570266,37.35251818008225,1018.7962580362744,-2.2298916747088618e-08,12.42413336169573
2020-03-28 07:35:00,,mis/imp,,47.14147288273686,48.33772883061044,39.59578776558835,1018.6850996002788,-2.4608045182826902e-08,11.703039451389566
2020-03-28 07:50:00,,mis/imp,,46.94,49.0,40.0,1018.6,0.0,11.2
2020-03-28 08:05:00,,mis/imp,,46.81863799828026,49.285206783871345,38.56515488331722,1018.540959235438,5.1525218801392076e-08,10.915015007527044
2020-03-28 08:20:00,,mis/imp,,46.77738687757767,49.19334918222445,35.29125241554,1018.5079773065924,1.299676112213493e-07,10.84808447397069
2020-03-28 08:35:00,1.0,mis/imp,,46.81744231808624,49.004816989465354,31.87172373999277,1018.5210067244507,1.434261980306319e-07,10.957111703428993
2020-03-28 08:50:00,1.0,obs,,46.94,49.0,30.0,1018.6,0.0,11.2
2020-03-28 09:05:00,1.0,mis/imp,,47.145059923318975,49.17889821382842,29.67608119556167,1018.7449571332404,-3.0031098287054646e-07,11.57674936368371
2020-03-28 09:20:00,1.0,mis/imp,,47.432622088043146,49.541511630950616,30.899967326677785,1018.955878124172,-7.575067505810074e-07,12.087359794480124
2020-03-28 09:35:00,,mis/imp,,47.743873208745754,49.8833692325975,34.173869794455015,1019.1638600530176,-8.359491430009646e-07,12.604290328036473
2020-03-28 09:50:00,,mis/imp,,48.02,50.0,40.0,1019.3,0.0,13.0
2020-03-28 10:05:00,,mis/imp,,48.261002461805866,49.89140393315814,48.37835794331278,1019.3642979651196,1.7503406784218861e-06,13.274488810370702
2020-03-28 10:20:00,,mis/imp,,48.4668805941634,49.55758103207189,59.30894362439332,1019.3567539483763,4.415072892264695e-06,13.427756759148574
2020-03-28 10:35:00,,mis/imp,,48.67431842943921,49.444967614949704,70.5850574932772,1019.3208329574447,4.872268659975155e-06,13.817146328352166
2020-03-28 10:50:00,,mis/imp,,48.92,50.0,80.0,1019.3,0.0,14.8
2020-03-28 11:05:00,,mis/imp,,49.20392530584575,51.22267818722278,87.55377114456171,1019.2942550760421,-1.0201733087660772e-05,16.376317774092087
2020-03-28 11:20:00,,mis/imp,,49.526094346976464,53.11300217661804,93.24637092696231,1019.3035981855704,-2.573293060300716e-05,18.546099650628427
2020-03-28 11:35:00,,mis/imp,,49.81521621461895,54.946825077704275,97.31578524588178,1019.336142202314,-2.839766281684997e-05,20.71783170185055
