time_bin,time,temp,humidity,rain_1h,wind_speed,wind_deg,press
2020-02-22 10:50:00,2020-02-22 11:00:00,30.92,45.0,0.0,18.4,260.0,1025.8
2020-02-22 11:05:00,,30.98956103854918,44.79975218838506,-1.735713701412584e-60,20.03183063871493,263.3431944486555,1025.8412202141112
2020-02-22 11:20:00,,30.956221726473284,44.8814487339087,-4.378177698079615e-60,22.40024175277001,266.89374882448885,1025.8821774519502
2020-02-22 11:35:00,,30.90477155116075,45.02242091247798,-4.8315528457068383e-60,24.643531990440085,269.49742878807774,1025.932045963814
2020-02-22 11:50:00,2020-02-22 12:00:00,30.92,45.0,0.0,25.9,270.0,1026.0
2020-02-22 12:05:00,,31.001907072991038,44.81418599647474,1.0116480839040904e-59,26.169645781449756,268.4014624602557,1026.0860395605082
2020-02-22 12:20:00,,31.150492770133866,44.4649789019022,2.5517889671415866e-59,25.45246933478935,264.70181616884474,1026.1901646453384
2020-02-22 12:35:00,,31.453832082209757,43.883282356378565,2.8160353668082902e-59,24.509058220734268,261.15126179301143,1026.2992074074994
2020-02-22 12:50:00,2020-02-22 13:00:00,32.0,43.0,0.0,24.1,260.0,1026.4
2020-02-22 13:05:00,,32.78899652350458,41.81513183276652,-5.896317133283281e-59,24.22529467258655,261.2480307898105,1026.49254242284
2020-02-22 13:20:00,,33.820821652723524,40.328677854678105,-1.4872916033041555e-58,24.884942238493913,264.8953541624428,1026.5768346760192
2020-02-22 13:35:00,,34.932235955580694,38.67788494925065,-1.641305691627905e-58,25.602118685154323,268.59500045385374,1026.6227095911888
2020-02-22 13:50:00,2020-02-22 14:00:00,35.96,37.0,0.0,25.9,270.0,1026.6
2020-02-22 14:05:00,,36.90411378598145,35.29502300692618,3.436625471579559e-58,25.778586183030956,269.11035280088157,1026.5087059024522
2020-02-22 14:20:00,,37.76457731352504,33.562953970029184,8.668570723110775e-58,25.237877234247186,265.9260588564985,1026.3488272985455
2020-02-22 14:35:00,,38.487752184306096,32.0494079481176,9.566230613086601e-58,24.578229668339823,262.27873548386617,1026.1645350453662
2020-02-22 14:50:00,2020-02-22 15:00:00,39.019999999999996,31.0,0.0,24.1,260.0,1026.0
2020-02-22 15:05:00,,39.36132076060672,30.4147301256764,-2.0030121116149025e-57,23.803188229227725,259.0898524049,1025.8552221624466
2020-02-22 15:20:00,,39.51171446612628,30.29359832514679,-5.052413273536049e-57,23.68779435602299,259.54829269856623,1025.7302015327064
2020-02-22 15:35:00,,39.6412509385827,30.275667362043784,-5.57560779868917e-57,23.778503304806758,260.2325866429493,1025.615080136613
2020-02-22 15:50:00,2020-02-22 16:00:00,39.92,30.0,0.0,24.1,260.0,1025.5
2020-02-22 16:05:00,,40.347961650378195,29.46659623901543,1.167441012253146e-56,24.65228444160271,258.85053276971837,1025.3849611228675
2020-02-22 16:20:00,,40.92513588971728,28.675456079090083,2.944762256890521e-56,25.43535662961489,256.7841849521044,1025.2699635052159
2020-02-22 16:35:00,,41.53974218419773,28.04658787961969,3.2497023730826356e-56,26.000750502819624,253.82574465843823,1025.119984134956
2020-02-22 16:50:00,2020-02-22 17:00:00,42.08,28.0,0.0,25.9,250.0,1024.9
2020-02-22 17:05:00,,42.54590933712411,28.53569244023101,-6.804344862357386e-56,25.133105121156014,245.30695097678978,1024.610011100348
2020-02-22 17:20:00,,42.93747019557005,29.653665200312716,-1.716333221398952e-55,23.700065866287673,239.74659758880756,1024.2500174359996
2020-02-22 17:35:00,,43.39529595623097,30.694805360238067,-1.8940653458626894e-55,22.466993678275493,234.3129454064216,1023.8650150536514
2020-02-22 17:50:00,2020-02-22 18:00:00,44.06,31.0,0.0,22.3,230.0,1023.5
2020-02-22 18:05:00,,44.93158232687716,30.569249119598513,3.965862816189116e-55,23.199084831461203,226.80776136954285,1023.1549722750453
2020-02-22 18:20:00,,46.01004293686243,29.402552719033608,1.000352310270466e-54,25.164248172659093,224.73622951505013,1022.8299318787874
2020-02-22 18:35:00,,47.10348207841649,27.784579958951902,1.1039421837867874e-54,27.04728742752744,225.29658290303232,1022.5399255431357
2020-02-22 18:50:00,2020-02-22 19:00:00,48.019999999999996,26.0,0.0,27.7,230.0,1022.3
2020-02-22 19:05:00,,48.75959670161295,24.04881284217791,-2.311474241089896e-54,27.122385890076792,238.84648080595306,1022.1101552493799
2020-02-22 19:20:00,,49.32227218325535,21.93101848548563,-5.8304805394829e-54,25.314445097757805,251.8360253208916,1021.9703912912757
2020-02-22 19:35:00,,49.728811573270065,20.097714886050536,-6.434246568134455e-54,23.349281756559915,263.90755717538434,1021.8704316875336
